ticker,final_score,trade_action,raw_score,options_score,ivp,vrp,ivp_score,vrp_score,phi_score,psi_score,si_avoidance_score,put_skew_penalty,scoring_date,signal_version,regime,regime_gate
QTRX,0.0,AVOID,66.954,66.954,77.96610169491525,37.42703947472614,78.57,49.53,77.96610169491525,37.42703947472614,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
QURE,0.0,AVOID,40.716,40.716,67.79661016949152,-99.26487814462055,67.86,0.0,67.79661016949152,-99.26487814462055,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RANI,0.0,AVOID,100.0,100.0,100.0,286.7840224895734,100.0,100.0,100.0,286.7840224895734,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RAPP,0.0,AVOID,10.956,10.956,0.0,0.3915236056002484,0.0,27.39,0.0,0.3915236056002484,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RAPT,0.0,AVOID,25.718,25.718,23.728813559322035,8.351848804712748,21.43,32.15,23.728813559322035,8.351848804712748,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RARE,0.0,AVOID,54.152,54.152,67.79661016949152,10.762742312782294,67.86,33.59,67.79661016949152,10.762742312782294,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RCKT,0.0,AVOID,63.126,63.126,66.10169491525424,52.77698148405796,66.07,58.71,66.10169491525424,52.77698148405796,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RCUS,0.0,AVOID,63.41,63.41,84.7457627118644,4.696493963148441,85.71,29.96,84.7457627118644,4.696493963148441,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RDY,0.0,AVOID,53.776,53.776,62.71186440677966,22.63834093753581,62.5,40.69,62.71186440677966,22.63834093753581,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
REGN,0.0,AVOID,50.614,50.614,64.40677966101694,4.919026874692552,64.29,30.1,64.40677966101694,4.919026874692552,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
REPL,0.0,AVOID,98.926,98.926,96.61016949152544,199.5215799001516,98.21,100.0,96.61016949152544,199.5215799001516,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RGC,0.0,AVOID,7.554,7.554,5.084745762711865,-18.32802498948243,1.79,16.2,5.084745762711865,-18.32802498948243,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RGEN,0.0,AVOID,37.674,37.674,42.3728813559322,9.078581429088809,41.07,32.58,42.3728813559322,9.078581429088809,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RGNX,0.0,AVOID,30.976,30.976,32.20338983050847,7.944765135428781,30.36,31.9,32.20338983050847,7.944765135428781,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RIGL,0.0,AVOID,43.362,43.362,47.45762711864407,19.41628903246148,46.43,38.76,47.45762711864407,19.41628903246148,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RLAY,0.0,AVOID,24.536,24.536,22.033898305084744,7.90131076860176,19.64,31.88,22.033898305084744,7.90131076860176,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RLMD,0.0,AVOID,32.066,32.066,25.42372881355932,30.443699227436355,23.21,45.35,25.42372881355932,30.443699227436355,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RNA,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RNAM,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
ROIV,0.0,AVOID,22.97,22.97,35.59322033898305,-34.498099926438094,33.93,6.53,35.59322033898305,-34.498099926438094,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RPRX,0.0,AVOID,38.656,38.656,45.76271186440678,4.230917213826949,44.64,29.68,45.76271186440678,4.230917213826949,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RVMD,0.0,AVOID,81.254,81.254,94.91525423728814,52.41150246658617,96.43,58.49,94.91525423728814,52.41150246658617,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RXRX,0.0,AVOID,28.682,28.682,28.8135593220339,7.29968470340512,26.79,31.52,28.8135593220339,7.29968470340512,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RYTM,0.0,AVOID,48.428,48.428,55.932203389830505,18.19474293534004,55.36,38.03,55.932203389830505,18.19474293534004,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
RZLT,0.0,AVOID,74.734,74.734,76.27118644067797,74.43589282265084,76.79,71.65,76.27118644067797,74.43589282265084,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SABS,0.0,AVOID,65.212,65.212,60.0,77.63859770929236,59.64,73.57,60.0,77.63859770929236,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SANA,0.0,AVOID,89.144,89.144,98.30508474576273,76.45226532058159,100.0,72.86,98.30508474576273,76.45226532058159,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SDGR,0.0,AVOID,11.256,11.256,10.16949152542373,-16.271326387003235,7.14,17.43,10.16949152542373,-16.271326387003235,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SEPN,0.0,AVOID,28.836,28.836,33.89830508474576,-5.474042401972724,32.14,23.88,33.89830508474576,-5.474042401972724,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SGMO,0.0,AVOID,93.574,93.574,88.13559322033898,159.1389001630103,89.29,100.0,88.13559322033898,159.1389001630103,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SGMT,0.0,AVOID,60.342,60.342,72.88135593220339,23.22751703098785,73.21,41.04,72.88135593220339,23.22751703098785,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SIGA,0.0,AVOID,47.156,47.156,50.84745762711864,26.31632072140164,50.0,42.89,50.84745762711864,26.31632072140164,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SION,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SLDB,0.0,AVOID,46.226,46.226,52.54237288135594,17.9322576613651,51.79,37.88,52.54237288135594,17.9322576613651,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SLGL,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SLN,0.0,AVOID,74.646,74.646,89.83050847457628,38.231977430838526,91.07,50.01,89.83050847457628,38.231977430838526,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SLNO,0.0,AVOID,40.374,40.374,42.3728813559322,20.368045892386448,41.07,39.33,42.3728813559322,20.368045892386448,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SLS,0.0,AVOID,83.39,83.39,89.83050847457628,74.792357708698,91.07,71.87,89.83050847457628,74.792357708698,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SMMT,0.0,AVOID,14.99,14.99,6.779661016949152,8.303059542398358,3.57,32.12,6.779661016949152,8.303059542398358,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SNDL,0.0,AVOID,23.93,23.93,16.94915254237288,18.797806993550655,14.29,38.39,16.94915254237288,18.797806993550655,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SNDX,0.0,AVOID,46.13,46.13,49.15254237288136,26.52808651719095,48.21,43.01,49.15254237288136,26.52808651719095,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SNY,0.0,AVOID,34.774,34.774,42.3728813559322,-3.048420343052598,41.07,25.33,42.3728813559322,-3.048420343052598,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SPRY,0.0,AVOID,88.784,88.784,98.30508474576273,74.95658501585035,100.0,71.96,98.30508474576273,74.95658501585035,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SRPT,0.0,AVOID,54.546,54.546,66.10169491525424,16.895716513250107,66.07,37.26,66.10169491525424,16.895716513250107,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SRRK,0.0,AVOID,19.704,19.704,15.254237288135592,5.610720525747816,12.5,30.51,15.254237288135592,5.610720525747816,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SRZN,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
STOK,0.0,AVOID,41.178,41.178,40.67796610169492,28.18901418797824,39.29,44.01,40.67796610169492,28.18901418797824,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
STRO,0.0,AVOID,70.264,70.264,70.58823529411765,70.76474265629776,70.8,69.46,70.58823529411765,70.76474265629776,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
STTK,0.0,AVOID,33.854,33.854,25.42372881355932,37.90840992293667,23.21,49.82,25.42372881355932,37.90840992293667,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
STVN,0.0,AVOID,3.77,3.77,6.779661016949152,-38.61857571374628,3.57,4.07,6.779661016949152,-38.61857571374628,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SUPN,0.0,AVOID,32.506,32.506,35.59322033898305,5.377454136851497,33.93,30.37,35.59322033898305,5.377454136851497,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SVRA,0.0,AVOID,35.178,35.178,30.508474576271187,30.00507609208628,28.57,45.09,30.508474576271187,30.00507609208628,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
SYRE,0.0,AVOID,60.834,60.834,71.1864406779661,29.74629695467827,71.43,44.94,71.1864406779661,29.74629695467827,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TAK,0.0,AVOID,25.17,25.17,25.42372881355932,1.6039422780491537,23.21,28.11,25.42372881355932,1.6039422780491537,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TARA,0.0,AVOID,42.714,42.714,61.01694915254237,-19.13730141886765,60.71,15.72,61.01694915254237,-19.13730141886765,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TARS,0.0,AVOID,34.254,34.254,37.28813559322034,8.21305459612337,35.71,32.07,37.28813559322034,8.21305459612337,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TBPH,0.0,AVOID,10.716,10.716,20.33898305084746,-58.48706339155783,17.86,0.0,20.33898305084746,-58.48706339155783,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TECH,0.0,AVOID,31.79,31.79,35.59322033898305,2.3835102062246065,33.93,28.58,35.59322033898305,2.3835102062246065,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TECX,0.0,AVOID,12.006,12.006,5.084745762711865,0.2991170222471595,1.79,27.33,5.084745762711865,0.2991170222471595,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TEM,0.0,AVOID,45.524,45.524,55.932203389830505,6.054474714294244,55.36,30.77,55.932203389830505,6.054474714294244,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TERN,0.0,AVOID,84.262,84.262,94.91525423728814,64.99460090405631,96.43,66.01,94.91525423728814,64.99460090405631,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TEVA,0.0,AVOID,35.298,35.298,37.28813559322034,12.590067227683129,35.71,34.68,37.28813559322034,12.590067227683129,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TGTX,0.0,AVOID,33.24,33.24,32.20338983050847,17.41112158195761,30.36,37.56,32.20338983050847,17.41112158195761,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
THAR,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TLRY,0.0,AVOID,34.782,34.782,28.8135593220339,32.81348409904597,26.79,46.77,28.8135593220339,32.81348409904597,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TLX,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TNGX,0.0,AVOID,49.352,49.352,69.49152542372882,-13.776796473747185,69.64,18.92,69.49152542372882,-13.776796473747185,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TNXP,0.0,AVOID,48.958,48.958,40.67796610169492,60.7319364303778,39.29,63.46,40.67796610169492,60.7319364303778,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TNYA,0.0,AVOID,69.442,69.442,77.96610169491525,47.82843316669039,78.57,55.75,77.96610169491525,47.82843316669039,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TRDA,0.0,AVOID,1.892,1.892,0.0,-37.519026527481046,0.0,4.73,0.0,-37.519026527481046,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TRVI,0.0,AVOID,29.938,29.938,25.42372881355932,21.541861730716853,23.21,40.03,25.42372881355932,21.541861730716853,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TSHA,0.0,AVOID,53.966,53.966,54.23728813559322,45.84664370401601,53.57,54.56,54.23728813559322,45.84664370401601,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TVTX,0.0,AVOID,100.0,100.0,100.0,142.01499690641646,100.0,100.0,100.0,142.01499690641646,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TWST,0.0,AVOID,46.91,46.91,52.54237288135594,20.80333027449737,51.79,39.59,52.54237288135594,20.80333027449737,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TXG,0.0,AVOID,72.034,72.034,89.83050847457628,27.313776761951782,91.07,43.48,89.83050847457628,27.313776761951782,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
TYRA,0.0,AVOID,71.21,71.21,77.96610169491525,55.23009037516312,78.57,60.17,77.96610169491525,55.23009037516312,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
UNCY,0.0,AVOID,8.072,8.072,0.0,-11.67168397133414,0.0,20.18,0.0,-11.67168397133414,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
UPB,0.0,AVOID,8.574,8.574,16.94915254237288,-154.25735327807092,14.29,0.0,16.94915254237288,-154.25735327807092,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
URGN,0.0,AVOID,69.424,69.424,86.4406779661017,25.354483123752928,87.5,42.31,86.4406779661017,25.354483123752928,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
USNA,0.0,AVOID,56.69,56.69,72.88135593220339,7.956756374095178,73.21,31.91,72.88135593220339,7.956756374095178,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
UTHR,0.0,AVOID,67.782,67.782,94.91525423728814,-3.923000966616257,96.43,24.81,94.91525423728814,-3.923000966616257,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
VACH,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
VCEL,0.0,AVOID,59.902,59.902,71.1864406779661,25.85108952327112,71.43,42.61,71.1864406779661,25.85108952327112,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
VCYT,0.0,AVOID,54.554,54.554,66.10169491525424,16.93232452796692,66.07,37.28,66.10169491525424,16.93232452796692,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
VERA,0.0,AVOID,80.822,80.822,88.13559322033898,68.5320435913663,89.29,68.12,88.13559322033898,68.5320435913663,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
VIR,0.0,AVOID,12.116,12.116,20.33898305084746,-39.569802157998296,17.86,3.5,20.33898305084746,-39.569802157998296,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
VKTX,0.0,AVOID,12.06,12.06,10.16949152542373,-12.905774205079254,7.14,19.44,10.16949152542373,-12.905774205079254,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
VNDA,0.0,AVOID,8.574,8.574,16.94915254237288,-80.01334539775291,14.29,0.0,16.94915254237288,-80.01334539775291,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
VOR,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
VRDN,0.0,AVOID,100.0,100.0,100.0,158.98735743126036,100.0,100.0,100.0,158.98735743126036,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
VRTX,0.0,AVOID,50.922,50.922,66.10169491525424,1.7552313810492066,66.07,28.2,66.10169491525424,1.7552313810492066,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
VSTM,0.0,AVOID,18.218,18.218,6.779661016949152,21.80754366243803,3.57,40.19,6.779661016949152,21.80754366243803,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
VTRS,0.0,AVOID,43.65,43.65,59.32203389830508,-10.745943751041857,58.93,20.73,59.32203389830508,-10.745943751041857,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
VTVT,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
VTYX,0.0,AVOID,10.96,10.96,3.389830508474576,0.4051350197676417,0.0,27.4,3.389830508474576,0.4051350197676417,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
VYGR,0.0,AVOID,10.916,10.916,3.389830508474576,0.2169678777608723,0.0,27.29,3.389830508474576,0.2169678777608723,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
WVE,0.0,AVOID,71.294,71.294,83.05084745762711,42.13089462283,83.93,52.34,83.05084745762711,42.13089462283,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
XENE,0.0,AVOID,100.0,100.0,100.0,191.997382103221,100.0,100.0,100.0,191.997382103221,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
XERS,0.0,AVOID,53.702,53.702,61.01694915254237,26.82971700526074,60.71,43.19,61.01694915254237,26.82971700526074,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
XFOR,0.0,AVOID,50.0,50.0,,,,,0.0,0.0,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
XNCR,0.0,AVOID,7.672,7.672,8.47457627118644,-26.79244487560532,5.36,11.14,8.47457627118644,-26.79244487560532,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
XOMA,0.0,AVOID,76.732,76.732,86.4406779661017,55.91035725871064,87.5,60.58,86.4406779661017,55.91035725871064,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
ZBIO,0.0,AVOID,16.944,16.944,1.694915254237288,25.43222866557494,0.0,42.36,1.694915254237288,25.43222866557494,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
ZLAB,0.0,AVOID,68.574,68.574,84.7457627118644,26.28708864606972,85.71,42.87,84.7457627118644,26.28708864606972,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
ZNTL,0.0,AVOID,10.826,10.826,5.084745762711865,-4.646897242568556,1.79,24.38,5.084745762711865,-4.646897242568556,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
ZTS,0.0,AVOID,23.532,23.532,22.033898305084744,3.712231792880903,19.64,29.37,22.033898305084744,3.712231792880903,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
ZURA,0.0,AVOID,30.306,30.306,16.94915254237288,45.45073248585084,14.29,54.33,16.94915254237288,45.45073248585084,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
ZVRA,0.0,AVOID,87.452,87.452,100.0,69.37229710304383,100.0,68.63,100.0,69.37229710304383,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
ZYME,0.0,AVOID,78.88,78.88,86.4406779661017,64.88816589061693,87.5,65.95,86.4406779661017,64.88816589061693,0.0,0.0,2026-03-08,NB10-v2,Bear,0.0
