ticker,company_name,exchange,gics_sub_industry,gics_name,market_cap,addv_usd,mcap_tier,in_xbi,in_ibb,source,universe_date
FULC,"Fulcrum Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,543124672.0,9503426.569780858,small_cap,False,True,EDGAR,2026-03-19
CTKB,"Cytek Biosciences, Inc.",NASDAQ,,,542481536.0,3688874.206700643,small_cap,False,True,ETF,2026-03-19
RIGL,"Rigel Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,523666272.0,11902624.952226449,small_cap,True,True,EDGAR,2026-03-19
SLDB,Solid Biosciences Inc.,NASDAQ,35201010,Biotechnology,523556800.0,11439173.63464686,small_cap,False,True,EDGAR,2026-03-19
NMRA,"Neumora Therapeutics, Inc.",NASDAQ,35201010,Biotechnology,520861344.0,4465996.072084697,small_cap,False,True,EDGAR,2026-03-19
ALLO,"Allogene Therapeutics, Inc.",NASDAQ,35201010,Biotechnology,515755712.0,11207772.297879202,small_cap,False,True,EDGAR,2026-03-19
PRTA,Prothena Corporation plc,NASDAQ,35202010,Pharmaceuticals,514643360.0,4576999.662140783,small_cap,True,True,EDGAR,2026-03-19
ADCT,ADC Therapeutics SA,NYSE,35202010,Pharmaceuticals,507896160.0,3693411.136776606,small_cap,False,True,EDGAR,2026-03-19
IVVD,"Invivyd, Inc.",NASDAQ,35201010,Biotechnology,506166720.0,3992398.5418063165,small_cap,True,False,EDGAR,2026-03-19
ZVRA,"Zevra Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,505833344.0,12226352.378647994,small_cap,False,True,EDGAR,2026-03-19
CTNM,"Contineum Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,505202272.0,3569540.3977447827,small_cap,False,True,EDGAR,2026-03-19
LXEO,"Lexeo Therapeutics, Inc.",NASDAQ,35201010,Biotechnology,499963200.0,5734879.347853501,small_cap,True,True,EDGAR,2026-03-19
FDMT,"4D Molecular Therapeutics, Inc.",NASDAQ,35201010,Biotechnology,486219520.0,6432053.863015143,small_cap,True,True,EDGAR,2026-03-19
TRDA,"Entrada Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,484679392.0,2495607.8372681937,small_cap,False,True,EDGAR,2026-03-19
MYGN,"Myriad Genetics, Inc.",NASDAQ,35203010,Life Science Tools & Services,482502144.0,8478525.513128916,small_cap,True,True,EDGAR,2026-03-19
VSTM,"Verastem, Inc.",NASDAQ,35202010,Pharmaceuticals,482046720.0,10484750.479084333,small_cap,True,False,EDGAR,2026-03-19
KYTX,"Kyverna Therapeutics, Inc.",NASDAQ,35201010,Biotechnology,481621344.0,4886005.931347498,small_cap,False,True,EDGAR,2026-03-19
RCKT,"Rocket Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,478247104.0,12058304.199100606,small_cap,False,True,EDGAR,2026-03-19
LYEL,"Lyell Immunopharma, Inc.",NASDAQ,35202010,Pharmaceuticals,477351616.0,2746718.8011344275,small_cap,False,True,EDGAR,2026-03-19
VNDA,Vanda Pharmaceuticals Inc.,NASDAQ,35202010,Pharmaceuticals,464884672.0,28853115.876530744,small_cap,False,True,EDGAR,2026-03-19
AVIR,"Atea Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,458604320.0,3093799.7719755173,small_cap,False,True,EDGAR,2026-03-19
FLGT,"Fulgent Genetics, Inc.",NASDAQ,35203010,Life Science Tools & Services,456904160.0,10696898.861449908,small_cap,False,True,ETF,2026-03-19
LRMR,"Larimar Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,445497984.0,34577646.61029679,small_cap,False,True,EDGAR,2026-03-19
ALT,"Altimmune, Inc.",NASDAQ,35202010,Pharmaceuticals,443945760.0,13606410.61006864,small_cap,True,True,EDGAR,2026-03-19
RGNX,REGENXBIO Inc.,NASDAQ,35201010,Biotechnology,438649056.0,8846592.366913032,small_cap,True,True,EDGAR,2026-03-19
EBS,Emergent BioSolutions Inc.,NYSE,35202010,Pharmaceuticals,435127904.0,9315763.303126525,small_cap,True,True,EDGAR,2026-03-19
AVXL,Anavex Life Sciences Corp.,NASDAQ,35201010,Biotechnology,433703808.0,5041289.409035905,small_cap,True,True,EDGAR,2026-03-19
LCTX,"Lineage Cell Therapeutics, Inc.",AMEX,35201010,Biotechnology,422651040.0,2122362.0023938813,small_cap,False,True,EDGAR,2026-03-19
PACB,Pacific Biosciences of Californ,NASDAQ,,,416757664.0,10029290.106864853,small_cap,False,True,ETF,2026-03-19
UPB,"Upstream Bio, Inc.",NASDAQ,35202010,Pharmaceuticals,415286592.0,20243082.372218005,small_cap,True,True,EDGAR,2026-03-19
IMMP,Immutep Limited,NASDAQ,35202010,Pharmaceuticals,406250016.0,1265530.663833038,small_cap,False,True,EDGAR,2026-03-19
DNA,"Ginkgo Bioworks Holdings, Inc.",NYSE,35201010,Biotechnology,404446528.0,10383202.901064873,small_cap,False,True,EDGAR,2026-03-19
NBP,NovaBridge Biosciences,NASDAQ,35202010,Pharmaceuticals,402942144.0,2302718.4033569335,small_cap,False,True,EDGAR,2026-03-19
AUTL,Autolus Therapeutics plc,NASDAQ,35201010,Biotechnology,400545632.0,2396809.164936002,small_cap,False,True,EDGAR,2026-03-19
PEPG,PepGen Inc.,NASDAQ,35202010,Pharmaceuticals,392896096.0,4486543.44164257,small_cap,False,True,EDGAR,2026-03-19
ENTA,"Enanta Pharmaceuticals, Inc.",NASDAQ,35202010,Pharmaceuticals,392051360.0,2694075.8720445633,small_cap,False,True,EDGAR,2026-03-19
LAB,Standard BioTools Inc.,NASDAQ,,,380758208.0,2434006.9024225674,small_cap,False,True,ETF,2026-03-19
LENZ,"LENZ Therapeutics, Inc.",NASDAQ,35201010,Biotechnology,365779712.0,10050683.848880386,small_cap,False,True,EDGAR,2026-03-19
CADL,"Candel Therapeutics, Inc.",NASDAQ,35201010,Biotechnology,362206080.0,7249180.396395429,small_cap,False,True,EDGAR,2026-03-19
BCYC,Bicycle Therapeutics plc,NASDAQ,35202010,Pharmaceuticals,359325696.0,2407604.7614206313,small_cap,False,True,EDGAR,2026-03-19
ABSI,Absci Corporation,NASDAQ,35201010,Biotechnology,357884288.0,8876598.514916642,small_cap,True,True,ETF,2026-03-19
AURA,"Aura Biosciences, Inc.",NASDAQ,35201010,Biotechnology,354348224.0,1407076.4044287999,small_cap,False,True,EDGAR,2026-03-19
KROS,"Keros Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,343910112.0,5584989.929782231,small_cap,True,True,EDGAR,2026-03-19
IMRX,Immuneering Corporation,NASDAQ,35202010,Pharmaceuticals,342866528.0,4237490.066882833,small_cap,True,True,EDGAR,2026-03-19
AKBA,"Akebia Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,341840704.0,4765253.321512206,small_cap,True,False,EDGAR,2026-03-19
NGNE,Neurogene Inc.,NASDAQ,35202010,Pharmaceuticals,340775616.0,3818445.011575826,small_cap,False,True,EDGAR,2026-03-19
ACRS,"Aclaris Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,330994720.0,6938124.470907648,small_cap,False,True,EDGAR,2026-03-19
CABA,"Cabaletta Bio, Inc.",NASDAQ,35201010,Biotechnology,304198048.0,8101511.314878027,small_cap,False,True,EDGAR,2026-03-19
RZLT,"Rezolute, Inc.",NASDAQ,35202010,Pharmaceuticals,299055264.0,8129667.902407932,micro_cap,True,False,EDGAR,2026-03-19
CCCC,"C4 Therapeutics, Inc.",NASDAQ,35201010,Biotechnology,295104416.0,7014131.921289095,micro_cap,False,True,EDGAR,2026-03-19
SLN,Silence Therapeutics Plc - Amer,NASDAQ,35202010,Pharmaceuticals,292378144.0,1493259.611383279,micro_cap,False,True,EDGAR,2026-03-19
QTRX,Quanterix Corporation,NASDAQ,,,236356624.0,3366868.398040263,micro_cap,False,True,ETF,2026-03-19
RNA,"Atrium Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,229931808.0,25068346.314294815,micro_cap,True,False,EDGAR,2026-03-19
VYGR,"Voyager Therapeutics, Inc.",NASDAQ,35201010,Biotechnology,216284336.0,3458938.9287599404,micro_cap,False,True,EDGAR,2026-03-19
HUMA,"Humacyte, Inc.",NASDAQ,35201010,Biotechnology,216156096.0,6083149.181044666,micro_cap,False,True,EDGAR,2026-03-19
ARCT,Arcturus Therapeutics Holdings ,NASDAQ,35202010,Pharmaceuticals,202025536.0,3548152.7108632405,micro_cap,False,True,EDGAR,2026-03-19
EDIT,"Editas Medicine, Inc.",NASDAQ,35201010,Biotechnology,195725424.0,3757358.3252959726,micro_cap,False,True,EDGAR,2026-03-19
TNYA,"Tenaya Therapeutics, Inc.",NASDAQ,35201010,Biotechnology,191564416.0,4039570.5858298144,micro_cap,False,True,EDGAR,2026-03-19
QSI,Quantum-Si Incorporated,NASDAQ,,,185708992.0,3818937.9103854694,micro_cap,False,True,ETF,2026-03-19
SGMT,Sagimet Biosciences Inc. - Seri,NASDAQ,35202010,Pharmaceuticals,175616640.0,2480615.858891233,micro_cap,False,True,EDGAR,2026-03-19
CRBU,"Caribou Biosciences, Inc.",NASDAQ,35201010,Biotechnology,169644496.0,2501836.309733816,micro_cap,False,True,EDGAR,2026-03-19
AARD,"Aardvark Therapeutics, Inc.",NASDAQ,35202010,Pharmaceuticals,127591376.0,2426731.4315049173,micro_cap,False,True,EDGAR,2026-03-19
BDTX,"Black Diamond Therapeutics, Inc",NASDAQ,35201010,Biotechnology,122211184.0,1502109.759683768,micro_cap,False,True,EDGAR,2026-03-19
GOSS,"Gossamer Bio, Inc.",NASDAQ,35202010,Pharmaceuticals,115866992.0,14659251.687760266,micro_cap,True,True,EDGAR,2026-03-19
CDXS,"Codexis, Inc.",NASDAQ,35201010,Biotechnology,111098992.0,4912030.58754898,micro_cap,False,True,ETF,2026-03-19
LLY,Eli Lilly and Company,NYSE,35202010,Pharmaceuticals,883106054144.0,3403234768.9246173,large_cap,False,False,EDGAR,2026-03-19
JNJ,Johnson & Johnson,NYSE,35202010,Pharmaceuticals,579412033536.0,2089805515.2037425,large_cap,False,False,EDGAR,2026-03-19
NVS,Novartis AG,NYSE,35202010,Pharmaceuticals,309387919360.0,455237584.30082804,large_cap,False,False,EDGAR,2026-03-19
AZN,AstraZeneca PLC,NYSE,35202010,Pharmaceuticals,301328596992.0,441714379.5244649,large_cap,False,False,EDGAR,2026-03-19
MRK,"Merck & Company, Inc.",NYSE,35202010,Pharmaceuticals,286673829888.0,1311408677.5196013,large_cap,False,False,EDGAR,2026-03-19
